DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3001.1,,,6.764,2.99,,
3001.2,,,5.841,3.167,,
3001.3,,,7.012,3.27,,
3001.4,,,7.874,3.297,,
3001.5,,,6.976,3.28,,
3001.6,,,6.92,3.255,,
3001.7,,,9.172,3.314,,
3001.8,,,10.095,3.459,,
3001.9,,,10.461,3.534,,
3002.0,,,10.453,3.528,,
3002.1,,,9.727,3.477,,
3002.2,,,8.844,3.451,,
3002.3,,,9.11,3.449,,
3002.4,,,9.556,3.447,,
3002.5,,,10.003,3.444,,
3002.6,,,10.516,3.441,,
3002.7,,,9.92,3.424,,
3002.8,,,8.906,3.415,,
3002.9,,,8.981,3.397,,
3003.0,,,9.274,3.387,,
3003.1,,,10.068,3.376,,
3003.2,,,10.578,3.326,,
3003.3,,,11.022,3.244,,
3003.4,,,9.206,3.166,,
3003.5,,,9.247,3.104,,
3003.6,,,8.201,3.055,,
3003.7,,,8.884,2.949,,
3003.8,,,9.939,2.784,,
3003.9,,,9.623,2.59,,
3004.0,,,8.554,2.361,,
3004.1,,,9.554,2.269,,
3004.2,,,9.725,2.143,,
3004.3,,,9.144,2.049,,
3004.4,,,8.881,2.015,,
3004.5,,,9.194,2.001,,
3004.6,,,9.897,1.879,,
3004.7,,,10.218,1.751,,
3004.8,,,10.876,1.715,,
3004.9,,,10.343,1.646,,
3005.0,,,10.784,1.666,,
3005.1,,,10.602,1.693,,
3005.2,,,9.835,1.764,,
3005.3,,,10.326,1.919,,
3005.4,,,11.911,2.034,,
3005.5,,,11.281,2.059,,
3005.6,,,11.241,2.113,,
3005.7,,,11.428,2.2,,
3005.8,,,11.556,2.251,,
3005.9,,,11.542,2.337,,
3006.0,,,11.397,2.414,,
3006.1,,,10.746,2.47,,
3006.2,,,10.525,2.511,,
3006.3,,,11.304,2.541,,
3006.4,,,11.121,2.579,,
3006.5,,,9.446,2.591,,
3006.6,,,11.918,2.599,,
3006.7,,,12.122,2.61,,
3006.8,,,10.74,2.613,,
3006.9,,,10.693,2.614,,
3007.0,,,11.183,2.63,,
3007.1,,,9.965,2.61,,
3007.2,,,9.92,2.61,,
3007.3,,,9.93,2.633,,
3007.4,,,9.205,2.702,,
3007.5,,,9.212,2.74,,
3007.6,,,9.387,2.75,,
3007.7,,,9.457,2.749,,
3007.8,,,11.114,2.758,,
3007.9,,,11.647,2.772,,
3008.0,,,11.205,2.863,,
3008.1,,,11.963,2.884,,
3008.2,,,12.741,2.875,,
3008.3,,,13.793,2.829,,
3008.4,,,13.9,2.689,,
3008.5,,,10.556,2.569,,
3008.6,,,6.896,2.474,,
3008.7,,,5.496,2.398,,
3008.8,,,5.647,2.359,,
3008.9,,,7.041,2.316,,
3009.0,,,8.489,2.256,,
3009.1,,,9.606,2.187,,
3009.2,,,9.274,2.088,,
3009.3,,,10.76,2.025,,
3009.4,,,10.653,1.856,,
3009.5,,,12.112,1.763,,
3009.6,,,12.597,1.799,,
3009.7,,,12.837,1.779,,
3009.8,,,13.058,1.749,,
3009.9,,,12.389,1.667,,
3010.0,,,11.518,1.584,,
3010.1,,,11.713,1.594,,
3010.2,,,12.817,1.597,,
3010.3,,,10.259,1.603,,
3010.4,,,10.318,1.602,,
3010.5,,,11.752,1.651,,
3010.6,,,10.58,1.72,,
3010.7,,,9.688,1.936,,
3010.8,,,11.152,2.226,,
3010.9,,,10.311,2.25,,
3011.0,,,9.988,2.286,,
3011.1,,,9.069,2.328,,
3011.2,,,7.162,2.479,,
3011.3,,,7.885,2.538,,
3011.4,,,8.874,2.564,,
3011.5,,,7.549,2.564,,
3011.6,,,8.288,2.555,,
3011.7,,,9.406,2.603,,
3011.8,,,9.347,2.664,,
3011.9,,,8.922,2.663,,
3012.0,,,8.63,2.7,,
3012.1,,,7.184,2.78,,
3012.2,,,6.602,2.962,,
3012.3,,,8.612,3.228,,
3012.4,,,9.263,3.426,,
3012.5,,,9.948,3.593,,
3012.6,,,8.275,3.902,,
3012.7,,,7.414,4.286,,
3012.8,,,8.128,4.415,,
3012.9,,,8.342,4.542,,
3013.0,,,8.767,4.551,,
3013.1,,,8.437,4.484,,
3013.2,,,8.354,4.413,,
3013.3,,,8.458,4.33,,
3013.4,,,9.278,4.273,,
3013.5,,,9.221,4.186,,
3013.6,,,8.308,4.105,,
3013.7,,,8.842,4.055,,
3013.8,,,9.526,4.072,,
3013.9,,,9.335,4.048,,
3014.0,,,9.917,3.936,,
3014.1,,,9.9,3.844,,
3014.2,,,9.205,3.95,,
3014.3,,,9.652,3.926,,
3014.4,,,11.543,3.961,,
3014.5,,,9.617,3.894,,
3014.6,,,9.147,3.734,,
3014.7,,,9.415,3.702,,
3014.8,,,10.036,3.859,,
3014.9,,,9.659,4.018,,
3015.0,,,8.175,4.121,,
3015.1,,,8.095,4.207,,
3015.2,,,6.956,4.284,,
3015.3,,,6.146,4.171,,
3015.4,,,7.588,4.091,,
3015.5,,,8.083,4.087,,
3015.6,,,8.255,4.08,,
3015.7,,,9.762,4.006,,
3015.8,,,10.671,3.957,,
3015.9,,,10.666,4.026,,
3016.0,,,11.943,4.172,,
3016.1,,,11.351,4.259,,
3016.2,,,10.971,4.378,,
3016.3,,,11.296,4.489,,
3016.4,,,10.829,4.565,,
3016.5,,,8.498,4.841,,
3016.6,,,7.268,5.021,,
3016.7,,,6.192,5.128,,
3016.8,,,5.364,5.296,,
3016.9,,,6.694,5.395,,
3017.0,,,8.527,5.495,,
3017.1,,,8.888,5.601,,
3017.2,,,8.704,5.576,,
3017.3,,,7.092,5.624,,
3017.4,,,6.91,5.795,,
3017.5,,,7.23,6.002,,
3017.6,,,7.598,6.128,,
3017.7,,,8.1,6.446,,
3017.8,,,8.606,6.474,,
3017.9,,,9.089,6.514,,
3018.0,,,7.58,6.83,,
3018.1,,,7.791,7.043,,
3018.2,,,7.88,7.248,,
3018.3,,,7.141,7.378,,
3018.4,,,6.865,7.427,,
3018.5,,,6.335,7.566,,
3018.6,,,7.038,7.816,,
3018.7,,,8.589,7.906,,
3018.8,,,9.315,8.033,,
3018.9,,,8.316,8.181,,
3019.0,,,7.834,8.307,,
3019.1,,,7.556,8.428,,
3019.2,,,7.691,8.413,,
3019.3,,,6.425,8.486,,
3019.4,,,7.764,8.472,,
3019.5,,,7.156,8.39,,
3019.6,,,6.41,8.386,,
3019.7,,,5.347,8.379,,
3019.8,,,5.425,8.412,,
3019.9,,,7.8,8.238,,
3020.0,,,6.656,7.961,,
3020.1,,,5.56,7.88,,
3020.2,,,6.103,7.575,,
3020.3,,,7.958,7.479,,
3020.4,,,8.609,7.49,,
3020.5,,,9.16,7.349,,
3020.6,,,9.588,7.3,,
3020.7,,,9.3,7.251,,
3020.8,,,8.934,7.136,,
3020.9,,,9.022,7.042,,
3021.0,,,8.882,6.915,,
3021.1,,,8.954,6.491,,
3021.2,,,9.864,6.182,,
3021.3,,,9.447,6.07,,
3021.4,,,7.179,6.057,,
3021.5,,,7.771,6.05,,
3021.6,,,8.022,5.92,,
3021.7,,,7.517,5.862,,
3021.8,,,8.652,5.588,,
3021.9,,,9.459,5.196,,
3022.0,,,9.512,4.717,,
3022.1,,,9.973,4.283,,
3022.2,,,12.051,4.121,,
3022.3,,,12.852,3.945,,
3022.4,,,14.426,3.994,,
3022.5,,,14.272,3.996,,
3022.6,,,12.793,4.056,,
3022.7,,,11.708,4.14,,
3022.8,,,10.722,4.074,,
3022.9,,,10.522,3.884,,
3023.0,,,11.086,3.973,,
3023.1,,,10.113,4.259,,
3023.2,,,9.507,4.529,,
3023.3,,,9.705,4.551,,
3023.4,,,8.598,4.81,,
3023.5,,,6.898,5.003,,
3023.6,,,9.269,5.035,,
3023.7,,,10.404,5.236,,
3023.8,,,9.605,5.435,,
3023.9,,,9.996,5.484,,
3024.0,,,7.489,5.542,,
3024.1,,,6.741,5.651,,
3024.2,,,7.961,5.806,,
3024.3,,,8.265,5.97,,
3024.4,,,8.283,5.925,,
3024.5,,,8.74,5.907,,
3024.6,,,7.757,5.893,,
3024.7,,,6.682,5.821,,
3024.8,,,7.73,5.692,,
3024.9,,,8.946,5.648,,
3025.0,,,8.76,5.615,,
3025.1,,,8.995,5.599,,
3025.2,,,9.729,5.55,,
3025.3,,,9.933,5.475,,
3025.4,,,10.546,5.365,,
3025.5,,,11.029,5.012,,
3025.6,,,11.573,4.669,,
3025.7,,,10.433,4.829,,
3025.8,,,10.885,5.202,,
3025.9,,,10.456,5.533,,
3026.0,,,8.689,5.951,,
3026.1,,,8.029,5.776,,
3026.2,,,7.409,5.194,,
3026.3,,,7.896,4.969,,
3026.4,,,8.699,5.111,,
3026.5,,,9.004,5.388,,
3026.6,,,7.091,5.662,,
3026.7,,,6.154,5.9,,
3026.8,,,6.52,6.346,,
3026.9,,,6.662,6.531,,
3027.0,,,7.377,6.634,,
3027.1,,,5.221,6.685,,
3027.2,,,6.52,6.812,,
3027.3,,,5.773,6.996,,
3027.4,,,5.463,7.084,,
3027.5,,,5.503,7.182,,
3027.6,,,5.936,7.23,,
3027.7,,,5.608,7.345,,
3027.8,,,4.915,7.251,,
3027.9,,,5.122,7.166,,
3028.0,,,5.221,7.071,,
3028.1,,,5.74,6.944,,
3028.2,,,6.736,6.753,,
3028.3,,,7.995,6.549,,
3028.4,,,8.993,6.459,,
3028.5,,,9.481,6.393,,
3028.6,,,10.43,6.358,,
3028.7,,,8.996,6.295,,
3028.8,,,9.427,6.23,,
3028.9,,,10.136,6.082,,
3029.0,,,9.827,5.99,,
3029.1,,,9.246,5.898,,
3029.2,,,10.203,5.758,,
3029.3,,,9.507,6.016,,
3029.4,,,9.478,6.161,,
3029.5,,,8.768,6.135,,
3029.6,,,9.298,6.101,,
3029.7,,,9.994,5.979,,
3029.8,,,9.142,5.688,,
3029.9,,,8.302,5.778,,
3030.0,,,9.476,5.86,,
3030.1,,,9.433,5.855,,
3030.2,,,8.581,5.954,,
3030.3,,,7.242,5.891,,
3030.4,,,7.525,5.847,,
3030.5,,,7.787,5.829,,
3030.6,,,8.444,5.724,,
3030.7,,,7.304,5.54,,
3030.8,,,8.093,5.823,,
3030.9,,,8.806,5.898,,
3031.0,,,9.075,5.894,,
3031.1,,,8.71,6.006,,
3031.2,,,6.878,5.849,,
3031.3,,,8.448,5.72,,
3031.4,,,9.454,5.752,,
3031.5,,,10.293,5.742,,
3031.6,,,11.432,5.29,,
3031.7,,,12.662,5.011,,
3031.8,,,12.531,4.983,,
3031.9,,,12.534,5.209,,
3032.0,,,12.803,5.433,,
3032.1,,,12.532,5.637,,
3032.2,,,11.656,5.963,,
3032.3,,,11.347,5.889,,
3032.4,,,9.586,5.839,,
3032.5,,,8.14,6.048,,
3032.6,,,7.118,6.217,,
3032.7,,,7.03,6.411,,
3032.8,,,6.745,6.456,,
3032.9,,,6.794,6.526,,
3033.0,,,7.907,6.573,,
3033.1,,,7.73,6.586,,
3033.2,,,7.258,6.579,,
3033.3,,,6.747,6.588,,
3033.4,,,5.863,6.586,,
3033.5,,,7.611,6.554,,
3033.6,,,7.662,6.508,,
3033.7,,,7.928,6.474,,
3033.8,,,8.348,6.454,,
3033.9,,,8.32,6.429,,
3034.0,,,9.638,6.335,,
3034.1,,,10.188,6.203,,
3034.2,,,8.796,6.08,,
3034.3,,,8.85,5.92,,
3034.4,,,9.707,5.821,,
3034.5,,,9.459,5.75,,
3034.6,,,8.82,5.7,,
3034.7,,,9.432,5.509,,
3034.8,,,9.496,5.36,,
3034.9,,,10.265,5.252,,
3035.0,,,10.552,5.019,,
3035.1,,,9.672,4.642,,
3035.2,,,8.276,4.474,,
3035.3,,,8.116,4.351,,
3035.4,,,10.948,4.273,,
3035.5,,,11.255,4.11,,
3035.6,,,11.726,3.689,,
3035.7,,,10.765,3.428,,
3035.8,,,10.056,3.136,,
3035.9,,,10.069,2.998,,
3036.0,,,10.315,2.85,,
3036.1,,,9.65,2.893,,
3036.2,,,9.121,2.948,,
3036.3,,,9.191,3.272,,
3036.4,,,9.246,3.619,,
3036.5,,,8.115,3.764,,
3036.6,,,7.409,3.676,,
3036.7,,,8.927,3.588,,
3036.8,,,9.19,3.743,,
3036.9,,,9.241,3.916,,
3037.0,,,8.861,4.21,,
3037.1,,,9.697,4.488,,
3037.2,,,9.625,4.67,,
3037.3,,,8.644,4.712,,
3037.4,,,8.3,4.778,,
3037.5,,,8.196,4.84,,
3037.6,,,8.795,4.848,,
3037.7,,,8.305,4.828,,
3037.8,,,8.046,4.81,,
3037.9,,,9.362,4.787,,
3038.0,,,7.902,4.721,,
3038.1,,,6.473,4.725,,
3038.2,,,7.652,4.667,,
3038.3,,,8.545,4.638,,
3038.4,,,8.381,4.711,,
3038.5,,,11.167,4.733,,
3038.6,,,12.212,4.613,,
3038.7,,,10.622,4.573,,
3038.8,,,9.375,4.557,,
3038.9,,,11.989,4.464,,
3039.0,,,11.098,4.407,,
3039.1,,,10.511,4.486,,
3039.2,,,10.167,4.502,,
3039.3,,,10.031,4.58,,
3039.4,,,9.98,4.631,,
3039.5,,,9.605,4.592,,
3039.6,,,8.989,4.605,,
3039.7,,,8.508,4.496,,
3039.8,,,8.441,4.398,,
3039.9,,,8.807,4.429,,
3040.0,,,8.828,4.297,,
3040.1,,,10.624,4.227,,
3040.2,,,10.998,4.298,,
3040.3,,,10.665,4.385,,
3040.4,,,10.844,4.407,,
3040.5,,,10.55,4.44,,
3040.6,,,9.911,4.514,,
3040.7,,,9.298,4.57,,
3040.8,,,9.856,4.546,,
3040.9,,,9.455,4.464,,
3041.0,,,11.474,4.394,,
3041.1,,,11.37,4.346,,
3041.2,,,10.617,4.394,,
3041.3,,,12.192,4.509,,
3041.4,,,11.197,4.546,,
3041.5,,,11.04,4.579,,
3041.6,,,10.884,4.557,,
3041.7,,,11.091,4.572,,
3041.8,,,13.188,4.592,,
3041.9,,,12.794,4.571,,
3042.0,,,11.82,4.637,,
3042.1,,,11.203,4.653,,
3042.2,,,10.626,4.684,,
3042.3,,,10.302,4.774,,
3042.4,,,9.507,4.795,,
3042.5,,,10.394,4.826,,
3042.6,,,9.949,4.854,,
3042.7,,,9.383,4.848,,
3042.8,,,9.175,4.861,,
3042.9,,,8.555,4.829,,
3043.0,,,10.188,4.77,,
3043.1,,,9.176,4.776,,
3043.2,,,7.643,4.854,,
3043.3,,,10.26,4.844,,
3043.4,,,11.901,4.833,,
3043.5,,,12.917,4.876,,
3043.6,,,11.555,4.963,,
3043.7,,,11.197,4.936,,
3043.8,,,11.472,4.946,,
3043.9,,,12.339,4.974,,
3044.0,,,14.078,5.022,,
3044.1,,,14.564,5.1,,
3044.2,,,11.723,5.227,,
3044.3,,,10.147,5.378,,
3044.4,,,9.538,5.427,,
3044.5,,,8.059,5.574,,
3044.6,,,7.055,5.646,,
3044.7,,,8.061,5.655,,
3044.8,,,9.006,5.804,,
3044.9,,,9.464,5.819,,
3045.0,,,8.923,5.871,,
3045.1,,,9.9,5.936,,
3045.2,,,9.45,5.941,,
3045.3,,,8.704,5.963,,
3045.4,,,8.866,5.979,,
3045.5,,,7.303,5.993,,
3045.6,,,8.104,6.025,,
3045.7,,,8.325,6.002,,
3045.8,,,8.74,6.034,,
3045.9,,,8.649,6.071,,
3046.0,,,8.874,6.083,,
3046.1,,,8.048,6.097,,
3046.2,,,9.696,6.109,,
3046.3,,,9.87,6.116,,
3046.4,,,8.221,6.085,,
3046.5,,,7.646,6.073,,
3046.6,,,7.89,6.056,,
3046.7,,,8.068,5.956,,
3046.8,,,8.17,5.932,,
3046.9,,,6.998,5.929,,
3047.0,,,7.63,5.868,,
3047.1,,,9.481,5.765,,
3047.2,,,9.159,5.717,,
3047.3,,,8.558,5.576,,
3047.4,,,8.688,5.434,,
3047.5,,,7.748,5.349,,
3047.6,,,7.714,5.433,,
3047.7,,,7.243,5.446,,
3047.8,,,7.217,5.379,,
3047.9,,,9.734,5.319,,
3048.0,,,10.437,5.477,,
3048.1,,,10.455,5.404,,
3048.2,,,11.096,5.281,,
3048.3,,,10.527,5.385,,
3048.4,,,10.604,5.275,,
3048.5,,,9.144,5.19,,
3048.6,,,8.984,5.371,,
3048.7,,,9.786,5.619,,
3048.8,,,8.929,5.653,,
3048.9,,,9.779,5.722,,
3049.0,,,8.457,5.788,,
3049.1,,,9.49,5.799,,
3049.2,,,9.795,5.891,,
3049.3,,,7.667,5.918,,
3049.4,,,7.34,5.936,,
3049.5,,,7.765,5.865,,
3049.6,,,8.225,5.844,,
3049.7,,,9.26,5.851,,
3049.8,,,8.867,5.786,,
3049.9,,,8.323,5.747,,
3050.0,,,9.123,5.728,,
3050.1,,,9.128,5.711,,
3050.2,,,11.142,5.716,,
3050.3,,,11.29,5.715,,
3050.4,,,11.281,5.536,,
3050.5,,,11.97,5.37,,
3050.6,,,13.125,5.308,,
3050.7,,,11.877,5.234,,
3050.8,,,10.895,5.247,,
3050.9,,,9.998,5.224,,
3051.0,,,10.924,5.199,,
3051.1,,,10.247,5.193,,
3051.2,,,8.629,5.256,,
3051.3,,,7.583,5.272,,
3051.4,,,7.716,5.258,,
3051.5,,,8.93,5.298,,
3051.6,,,8.345,5.369,,
3051.7,,,8.337,5.448,,
3051.8,,,8.886,5.518,,
3051.9,,,9.602,5.564,,
3052.0,,,8.905,5.638,,
3052.1,,,8.098,5.602,,
3052.2,,,9.427,5.568,,
3052.3,,,10.343,5.558,,
3052.4,,,9.834,5.501,,
3052.5,,,10.781,5.448,,
3052.6,,,9.47,5.53,,
3052.7,,,8.788,5.638,,
3052.8,,,8.256,5.795,,
3052.9,,,8.456,5.885,,
3053.0,,,8.692,5.964,,
3053.1,,,9.684,6.243,,
3053.2,,,8.629,6.316,,
3053.3,,,8.068,6.373,,
3053.4,,,8.591,6.57,,
3053.5,,,8.607,6.674,,
3053.6,,,8.156,6.674,,
3053.7,,,7.556,6.698,,
3053.8,,,7.873,6.766,,
3053.9,,,7.234,6.81,,
3054.0,,,7.611,6.835,,
3054.1,,,7.486,6.905,,
3054.2,,,7.371,6.979,,
3054.3,,,7.597,7.014,,
3054.4,,,8.092,7.025,,
3054.5,,,9.872,7.057,,
3054.6,,,8.894,7.067,,
3054.7,,,7.744,7.093,,
3054.8,,,8.324,7.181,,
3054.9,,,8.742,7.169,,
3055.0,,,7.469,7.045,,
3055.1,,,7.557,6.946,,
3055.2,,,7.689,6.907,,
3055.3,,,7.33,6.719,,
3055.4,,,8.722,6.623,,
3055.5,,,9.247,6.587,,
3055.6,,,9.116,6.904,,
3055.7,,,10.649,6.716,,
3055.8,,,13.198,6.454,,
3055.9,,,12.256,6.353,,
3056.0,,,10.507,6.497,,
3056.1,,,9.348,6.493,,
3056.2,,,9.948,6.363,,
3056.3,,,9.35,6.568,,
3056.4,,,8.532,6.786,,
3056.5,,,7.75,7.034,,
3056.6,,,8.562,7.069,,
3056.7,,,8.161,7.116,,
3056.8,,,6.301,7.285,,
3056.9,,,5.896,7.362,,
3057.0,,,6.404,7.479,,
3057.1,,,6.25,7.53,,
3057.2,,,6.236,7.501,,
3057.3,,,6.642,7.517,,
3057.4,,,6.753,7.536,,
3057.5,,,7.136,7.519,,
3057.6,,,7.734,7.428,,
3057.7,,,8.295,7.415,,
3057.8,,,8.45,7.431,,
3057.9,,,8.491,7.412,,
3058.0,,,8.09,7.404,,
3058.1,,,7.083,7.668,,
3058.2,,,5.959,7.674,,
3058.3,,,6.894,7.704,,
3058.4,,,7.201,7.758,,
3058.5,,,7.75,7.655,,
3058.6,,,7.74,7.511,,
3058.7,,,6.842,7.505,,
3058.8,,,6.956,7.645,,
3058.9,,,6.428,7.766,,
3059.0,,,6.85,8.06,,
3059.1,,,7.489,8.382,,
3059.2,,,7.093,8.413,,
3059.3,,,5.682,8.44,,
3059.4,,,5.117,8.39,,
3059.5,,,5.496,8.406,,
3059.6,,,5.383,8.624,,
3059.7,,,4.983,8.713,,
3059.8,,,5.037,8.897,,
3059.9,,,4.246,9.11,,
3060.0,,,4.683,9.11,,
3060.1,,,5.578,9.092,,
3060.2,,,4.577,9.079,,
3060.3,,,4.327,9.071,,
3060.4,,,4.669,8.972,,
3060.5,,,4.888,8.968,,
3060.6,,,5.185,8.998,,
3060.7,,,6.597,8.998,,
3060.8,,,5.223,8.979,,
3060.9,,,5.26,8.976,,
3061.0,,,4.801,8.909,,
3061.1,,,5.122,8.842,,
3061.2,,,4.613,8.753,,
3061.3,,,5.921,8.773,,
3061.4,,,5.196,8.525,,
3061.5,,,4.922,8.375,,
3061.6,,,5.453,8.36,,
3061.7,,,5.13,8.367,,
3061.8,,,4.881,8.366,,
3061.9,,,5.192,8.573,,
3062.0,,,5.866,8.623,,
3062.1,,,6.582,8.18,,
3062.2,,,7.04,7.891,,
3062.3,,,7.094,7.692,,
3062.4,,,6.839,7.569,,
3062.5,,,7.966,7.431,,
3062.6,,,7.846,7.362,,
3062.7,,,8.007,7.43,,
3062.8,,,7.485,7.527,,
3062.9,,,9.157,7.478,,
3063.0,,,10.046,7.396,,
3063.1,,,8.025,7.359,,
3063.2,,,6.023,7.496,,
3063.3,,,5.678,7.524,,
3063.4,,,5.853,7.615,,
3063.5,,,6.004,7.731,,
3063.6,,,6.159,7.687,,
3063.7,,,6.097,7.525,,
3063.8,,,4.576,7.425,,
3063.9,,,4.399,7.39,,
3064.0,,,5.785,7.374,,
3064.1,,,7.249,7.343,,
3064.2,,,8.635,7.213,,
3064.3,,,8.871,6.95,,
3064.4,,,8.443,6.846,,
3064.5,,,8.195,6.754,,
3064.6,,,8.75,6.636,,
3064.7,,,6.249,6.556,,
3064.8,,,5.318,6.557,,
3064.9,,,4.103,6.418,,
3065.0,,,3.746,6.215,,
3065.1,,,5.014,6.017,,
3065.2,,,5.941,5.767,,
3065.3,,,5.982,5.434,,
3065.4,,,5.317,5.353,,
3065.5,,,6.108,5.37,,
3065.6,,,7.421,5.389,,
3065.7,,,6.346,5.374,,
3065.8,,,6.59,5.222,,
3065.9,,,7.433,5.144,,
3066.0,,,8.79,5.222,,
3066.1,,,8.43,5.022,,
3066.2,,,8.125,4.96,,
3066.3,,,8.504,5.36,,
3066.4,,,9.19,5.458,,
3066.5,,,8.42,5.534,,
3066.6,,,8.807,5.64,,
3066.7,,,8.392,5.729,,
3066.8,,,7.16,5.743,,
3066.9,,,7.108,5.663,,
3067.0,,,7.687,5.554,,
3067.1,,,7.139,5.587,,
3067.2,,,7.186,5.727,,
3067.3,,,6.628,5.748,,
3067.4,,,5.789,5.799,,
3067.5,,,5.188,5.804,,
3067.6,,,4.294,5.819,,
3067.7,,,4.962,5.842,,
3067.8,,,5.538,5.816,,
3067.9,,,6.467,5.775,,
3068.0,,,6.914,5.748,,
3068.1,,,6.24,5.808,,
3068.2,,,6.667,5.794,,
3068.3,,,7.444,5.797,,
3068.4,,,8.606,5.825,,
3068.5,,,10.297,5.737,,
3068.6,,,11.063,5.623,,
3068.7,,,10.141,5.587,,
3068.8,,,9.871,5.491,,
3068.9,,,9.427,5.358,,
3069.0,,,9.164,5.37,,
3069.1,,,9.361,5.375,,
3069.2,,,8.309,5.301,,
3069.3,,,7.632,5.309,,
3069.4,,,6.845,5.333,,
3069.5,,,6.655,5.351,,
3069.6,,,7.331,5.38,,
3069.7,,,7.658,5.381,,
3069.8,,,7.043,5.387,,
3069.9,,,6.572,5.414,,
3070.0,,,6.021,5.345,,
3070.1,,,7.483,5.14,,
3070.2,,,7.465,4.927,,
3070.3,,,7.361,4.756,,
3070.4,,,7.861,4.68,,
3070.5,,,7.643,4.539,,
3070.6,,,6.235,4.358,,
3070.7,,,6.903,4.227,,
3070.8,,,7.873,4.054,,
3070.9,,,7.961,3.911,,
3071.0,,,7.52,3.77,,
3071.1,,,7.785,3.635,,
3071.2,,,9.469,3.682,,
3071.3,,,9.04,3.849,,
3071.4,,,8.018,3.896,,
3071.5,,,7.836,3.964,,
3071.6,,,7.013,4.153,,
3071.7,,,7.206,4.155,,
3071.8,,,7.248,4.204,,
3071.9,,,8.356,4.365,,
3072.0,,,8.269,4.528,,
3072.1,,,8.077,4.583,,
3072.2,,,8.492,4.34,,
3072.3,,,7.028,4.201,,
3072.4,,,7.853,4.022,,
3072.5,,,9.506,3.989,,
3072.6,,,9.924,3.938,,
3072.7,,,10.471,3.86,,
3072.8,,,11.631,3.879,,
3072.9,,,12.366,3.94,,
3073.0,,,11.737,3.936,,
3073.1,,,10.749,3.86,,
3073.2,,,8.544,3.861,,
3073.3,,,8.028,3.878,,
3073.4,,,7.511,3.911,,
3073.5,,,6.209,3.989,,
3073.6,,,7.176,4.085,,
3073.7,,,7.884,4.055,,
3073.8,,,7.263,4.009,,
3073.9,,,8.349,3.97,,
3074.0,,,6.939,3.893,,
3074.1,,,7.087,3.83,,
3074.2,,,9.417,3.728,,
3074.3,,,11.432,3.659,,
3074.4,,,12.07,3.598,,
3074.5,,,13.338,3.486,,
3074.6,,,13.933,3.408,,
3074.7,,,12.625,3.337,,
3074.8,,,11.99,3.298,,
3074.9,,,13.06,3.241,,
3075.0,,,11.55,3.191,,
3075.1,,,12.53,3.147,,
3075.2,,,11.592,3.101,,
3075.3,,,10.372,3.075,,
3075.4,,,10.088,3.018,,
3075.5,,,9.028,2.981,,
3075.6,,,8.708,2.976,,
3075.7,,,8.693,2.998,,
3075.8,,,8.435,3.013,,
3075.9,,,7.162,3.002,,
3076.0,,,9.016,2.969,,
3076.1,,,9.801,2.936,,
3076.2,,,9.272,2.929,,
3076.3,,,8.019,2.863,,
3076.4,,,9.682,2.711,,
3076.5,,,11.39,2.7,,
3076.6,,,11.384,2.698,,
3076.7,,,10.595,2.687,,
3076.8,,,9.575,2.691,,
3076.9,,,7.732,2.745,,
3077.0,,,8.52,2.711,,
3077.1,,,7.776,2.612,,
3077.2,,,7.792,2.566,,
3077.3,,,7.809,2.61,,
3077.4,,,5.953,2.676,,
3077.5,,,6.488,2.769,,
3077.6,,,7.068,2.899,,
3077.7,,,8.022,2.882,,
3077.8,,,9.515,2.821,,
3077.9,,,10.206,2.868,,
3078.0,,,10.194,2.986,,
3078.1,,,9.485,2.996,,
3078.2,,,9.145,2.986,,
3078.3,,,9.826,3.026,,
3078.4,,,9.643,3.171,,
3078.5,,,10.008,3.283,,
3078.6,,,8.896,3.324,,
3078.7,,,8.321,3.376,,
3078.8,,,8.782,3.414,,
3078.9,,,7.975,3.456,,
3079.0,,,8.226,3.49,,
3079.1,,,7.932,3.504,,
3079.2,,,6.344,3.493,,
3079.3,,,7.047,3.484,,
3079.4,,,6.997,3.473,,
3079.5,,,5.9,3.476,,
3079.6,,,6.359,3.427,,
3079.7,,,7.847,3.417,,
3079.8,,,8.358,3.457,,
3079.9,,,8.406,3.499,,
3080.0,,,6.854,3.521,,
3080.1,,,5.441,3.555,,
3080.2,,,6.536,3.552,,
3080.3,,,8.291,3.541,,
3080.4,,,9.194,3.539,,
3080.5,,,8.172,3.587,,
3080.6,,,7.543,3.692,,
3080.7,,,6.916,3.764,,
3080.8,,,7.158,3.785,,
3080.9,,,7.553,3.797,,
3081.0,,,8.266,3.822,,
3081.1,,,8.572,3.879,,
3081.2,,,7.885,3.945,,
3081.3,,,8.206,3.986,,
3081.4,,,9.436,3.97,,
3081.5,,,7.533,3.94,,
3081.6,,,6.964,3.878,,
3081.7,,,6.866,3.806,,
3081.8,,,8.047,3.775,,
3081.9,,,9.774,3.769,,
3082.0,,,10.719,3.786,,
3082.1,,,9.872,3.802,,
3082.2,,,8.686,3.813,,
3082.3,,,8.41,3.801,,
3082.4,,,8.159,3.745,,
3082.5,,,7.965,3.658,,
3082.6,,,6.939,3.54,,
3082.7,,,6.157,3.437,,
3082.8,,,5.891,3.409,,
3082.9,,,6.133,3.354,,
3083.0,,,7.641,3.335,,
3083.1,,,6.158,3.313,,
